ft_process_id,ft_process_step,ft_topic_id,ft_topic
8879,Behandling,2786,"Folketinget konstaterer, at grundloven sætter rammerne om forholdet mellem folkekirken og staten i Danmark. I grundloven hedder det således, at »den evangelisk lutherske kirke er den danske folkekirke og understøttes som sådan af staten.«

Folketinget konstaterer endvidere, at regeringen i september 2012 nedsatte et udvalg, der inden for folkekirkens grundlovssikrede særstilling skal komme med forslag til en mere sammenhængende og moderne styringsstruktur i folkekirken med en klar ansvarsfordeling for økonomiske og indholdsmæssige forhold.

Folketinget forventer, at udvalget under sit arbejde får den fornødne tid til at høre folkekirkens forskellige organer.

Folketinget afventer udvalgets første afrapportering og ser frem til en bred folkelig debat om den fremtidige folkekirkelige styringsstruktur."
19681,3. behandling,6240,Forslag til lov om ændring af lov om medicinsk udstyr. (Styrkelse af markedsovervågningen m.v. af medicinsk udstyr).
9201,Behandling,2895,"Folketinget konstaterer, at ytringsfriheden som en fundamental frihedsrettighed er en nødvendig og selvfølgelig forudsætning for ethvert demokrati. Retten til frit at kunne give udtryk for sine holdninger og tanker har samtidig stor betydning for den enkeltes livsudfoldelse.

Folketinget tager på det kraftigste afstand fra ethvert tilfælde, hvor enkeltpersoner eller grupper gennem vold eller på andre måder forsøger at lægge pres på ytringsfriheden.

Folketinget understreger, at ytringsfriheden skal beskyttes ved at fastholde og styrke det fælles demokratiske værdigrundlag, som vores samfund bygger på, samtidig med at der sættes effektivt ind over for dem, der bekæmper vores grundlæggende værdier som demokrati, ytringsfrihed og ligeværd.

Folketinget noterer sig med tilfredshed, at regeringen har styrket indsatsen mod ekstremisme og antidemokratiske grupperinger for derved bl.a. at styrke det danske samfunds sammenhold om ytringsfriheden som et bærende fundament for vores demokrati.

Folketinget opfordrer regeringen til at fastholde fokus på, at ytringsfrihed er en fundamental frihedsrettighed, der skal gælde for alle."
5426,3. behandling,1739,Forslag til lov om ændring af lov om fremme af dopingfri idræt. (Elektronisk register over dopingsanktionerede).
5753,3. behandling,1866,"Forslag til lov om ændring af lov om ophavsret. (Forlængelse af beskyttelsestiden for udøvende kunstnere og fremstillere af lydoptagelser, ophør af aftale om overdragelse af en udøvende kunstners rettigheder, udøvende kunstneres ret til årligt supplerende vederlag m.v.)."
6942,Behandling,2224,"Folketinget konstaterer, at regeringen, Enhedslisten og Dansk Folkeparti gennem aftalen om bedre og billigere kollektiv trafik fra juni 2012 har afsat 1 mia. kr. årligt til bedre og billigere kollektiv trafik – penge, der bl.a. anvendes til at nedsætte taksterne med 20 pct. om aftenen og i weekenden i lokaltrafikken og til indførelse af et nyt ungdomskort, så alle unge fra 16 til 19 år, alle på en ungdomsuddannelse og alle studerende på de videregående uddannelser kan rejse billigt med kollektiv trafik, samt en pulje på 57 mio. kr. om året til målrettede initiativer i landets yderområder. Takstreduktionerne forventes i sig selv at øge passagertallet i den kollektive trafik med 3-4 pct. Folketinget ønsker at fortsætte arbejdet med at gøre den kollektive trafik langt mere attraktiv. Folketinget har som mål, at flere vælger den kollektive trafik frem for bilen til gavn for mindre trængsel, bedre miljø og klima."
6974,Behandling,2234,"Folketinget konstaterer, at god regeringsførelse bl.a. hænger sammen med rimelige høringsfrister, som sikrer, at høringsparter har tid til at gennemgå lovforslag og udarbejde kommentarer. Høringsprocesser fremmer lovkvalitet, åbenhed og parlamentarisk kontrol med regeringen og styrker det vidensgrundlag, hvorpå Folketinget lovgiver. Folketinget opfordrer til, at lovforslag om offentlighedslov sendes i høring."
7051,Behandling,2262,"Folketinget udtrykker glæde over rigsfællesskabet mellem Danmark, Færøerne og Grønland. Folketinget konstaterer, at selvstyreloven og det deraf afledte kompetenceforhold mellem de danske myndigheder og Grønlands Selvstyre er grundlaget for forholdet mellem Danmark og Grønland.

Folketinget understreger behovet for en løbende dialog om muligheder og udfordringer i rigsfællesskabet. En god dialog er forudsætningen for et ligeværdigt og respektfuldt samarbejde mellem rigsfællesskabets parter og vil samtidig sikre varetagelsen af rigsfællesskabets samlede strategiske interesser.

Folketinget opfordrer regeringen til en årlig forespørgselsdebat i Folketinget, hvor rigsfællesskabets muligheder og udfordringer kan debatteres samlet og fordomsfrit.

Med henblik på fortsat at fremme udviklingen i rigsfællesskabet opfordrer Folketinget til, at samarbejdet mellem regeringen og landsstyret styrkes inden for selvstyrelovens rammer.

Folketinget opfordrer regeringen til sammen med landsstyret at arbejde for i Grønland at skabe øgede investeringer på sammenlignelige og gennemsigtige markedsmæssige vilkår, herunder danske, og derigennem nyttiggøre Grønlands naturressourcer med henblik på en strategisk investeringsmulighed i råstofudvinding i Grønland."
7060,Behandling,2267,"Folketinget konstaterer, at danske unge generelt er ældre, når de færdiggør deres videregående uddannelse end andre europæiske landes unge, og at en nedbringelse af færddiggørelsesalderen vil kunne forbedre samfundsøkonomien, samtidig med at målsætningerne om flere uddannede og højere kvalitet af uddannelserne fastholdes.

Folketinget opfordrer på den baggrund regeringen til at indkalde til forhandlinger om en reform, der gennemfører forbedringer i uddannelserne og nedbringer forsinkelse i studiestart og undervejs i studierne gennem ændringer i SU- og uddannelsessystemet."
20205,2. behandling,6433,"Forslag til lov om ændring af lov om højeste, mellemste, forhøjet almindelig og almindelig førtidspension m.v., lov om social pension og lov om individuel boligstøtte. (Frivillig overgang til førtidspension efter lov om social pension)."
7100,Behandling,2288,"Idet Folketinget konstaterer, at befolkningerne i Kina og – ikke mindst – Tibet er blandt verdens mest undertrykte, pålægges regeringen at udfærdige en note til den kinesiske regering, hvori protesteres over for forholdene, som er en tilsidesættelse af almindelig anerkendt, civiliseret handlemåde."
19694,3. behandling,6241,Forslag til lov om ændring af lov om folkeskolen. (Bemyndigelse til at fastsætte regler om minimumsstørrelsen for interne skoler i dagbehandlingstilbud og anbringelsessteder m.v.).
6999,Behandling,2244,"Folketinget er bekymret for den stigning i antallet af knivoverfald, der er konstateret i København siden 2009.

Folketinget tager på det kraftigste afstand fra knive i nattelivet og understreger, at straffen for at bære kniv i nattelivet ikke er lempet.

Folketinget finder, at knive i nattelivet skal bekæmpes med effektiv håndhævelse af de gældende regler og med præventive tiltag.

Folketinget noterer sig med tilfredshed, at politiet prioriterer indsatsen mod knive i nattelivet højt, og at Det Kriminalpræventive Råd har iværksat en kampagne på området.

Folketinget konstaterer, at ordningen med ubetinget frihedsstraf er videreført for personer, der bærer kniv på steder eller under omstændigheder, hvor der er en nærliggende risiko for, at der kan opstå tilspidsede situationer af potentiel voldelig karakter, f.eks. som følge af en bandekonflikt.

Folketinget opfordrer regeringen til fortsat at have fokus på problemet."
18190,2. (sidste) behandling,5879,Forslag til folketingsbeslutning om placering af statslige arbejdspladser i hele landet.
20206,3. behandling,6433,"Forslag til lov om ændring af lov om højeste, mellemste, forhøjet almindelig og almindelig førtidspension m.v., lov om social pension og lov om individuel boligstøtte. (Frivillig overgang til førtidspension efter lov om social pension)."
20218,3. behandling,6434,Forslag til lov om ændring af lov om ligebehandling af mænd og kvinder med hensyn til beskæftigelse m.v. (Ret til at anmode om fleksible arbejdsordninger efter forældreorlov og præcisering af beskyttelsen ved mindre gunstig behandling).
17889,2. (sidste) behandling,5775,Forslag til folketingsbeslutning om udflytning af statslige arbejdspladser.
7880,3. behandling,2516,"Forslag til lov om ændring af lov om miljøbeskyttelse. (Ændret anvendelse af ikke indløst pant, som kan indtægtsføres af et selskab m.v., der har eneret til at drive en pant- og returordning, og sikkerhedsstillelse for pant og gebyrer)."
8258,3. behandling,2637,"Forslag til lov om ændring af lov om vandforsyning m.v., lov om vandløb og lov om forpligtende kommunale samarbejder og om ophævelse af lov om et kvalitetsstyringssystem for den kommunale sagsbehandling på natur- og miljøområdet. (Forenklet indberetning af tilsynsresultater angående vandforsyningsanlæg, brugerbetaling ved administration af offentlige pumpelag og ophævelse af kvalitetsstyringsloven m.v.)."
16674,2. behandling,3311,"Forslag til lov om ændring af lov om luftfart og lov om registrering af rettigheder over luftfartøjer. (Omlægning af model for betaling for offentlige forretninger og tilsynsvirksomhed, ændring af Havarikommissionens opgaver, indførelse af beredskabsbestemmelser samt navneændring af registreringsmyndighed)."
7131,3. behandling,2297,"Forslag til lov om ændring af lov om forurenet jord. (Offentlig indsats over for jordforurening, der kan have skadelig virkning på vand eller natur, og nedlæggelse af Depotrådet m.v.)."
10229,Behandling,3264,"Folketinget tager på det kraftigste afstand fra den seneste tids voldelige konfrontationer i rocker- og bandemiljøet. Det er uacceptabelt, skaber utryghed og sætter uskyldige menneskers liv i fare. Derfor skal de ansvarlige stilles til regnskab.

Folketinget noterer sig med tilfredshed, at politiet har forstærket indsatsen mod rocker- og bandemiljøet, og at politiet har ydet og fortsat yder en massiv og ekstraordinær indsats for at skabe tryghed for de borgere, der bor og færdes i de berørte områder.

Folketinget understreger behovet for, at der fastholdes en massiv og koordineret indsats mod rocker- og bandekriminaliteten. Det gælder den politimæssige indsats, arbejdet med at få bandemedlemmerne ud af miljøet og indsatsen for at få brudt bandernes »fødekæde« gennem et effektivt kriminalpræventivt arbejde.

Folketinget understreger derfor, at en sådan indsats kræver et intensivt samarbejde mellem de relevante myndigheder, herunder kommunerne og politiet, folkeskolerne samt civilsamfundet i de berørte lokalområder."
10240,Behandling,3268,"Folketinget konstaterer, at religionsfriheden som en fundamental frihedsrettighed er en nødvendig og selvfølgelig forudsætning for ethvert demokrati. Det har samtidig stor betydning for den enkeltes livsudfoldelse, at man frit kan følge den religion, man bekender sig til, frit kan skifte tro og også frit kan stå frem som ikketroende.

Folketinget tager på det kraftigste afstand fra ethvert tilfælde, hvor enkeltpersoner eller grupper gennem chikane, vold eller på andre måder forsøger at lægge pres på religionsfriheden.

Folketinget understreger, at religionsfriheden skal beskyttes ved at fastholde og styrke det fælles demokratiske værdigrundlag, som vores samfund bygger på, samtidig med at der sættes effektivt ind over for dem, der bekæmper vores grundlæggende værdier om demokrati, religionsfrihed og ligeværd.

Folketinget noterer sig med tilfredshed, at regeringen har styrket indsatsen mod bl.a. ekstremisme og hadforbrydelser. Folketinget opfordrer regeringen til at fastholde fokus på en bredspektret myndighedsindsats på området."
10280,Behandling,3285,"Folketinget tager til efterretning, at ministeren nu gennemfører en hensigtsmæssig justering af 4-årsreglen, således at læger, der er faldet for fristen, får mulighed for at blive ansat i hoveduddannelsesforløb, der ellers ville være ledige.

I forlængelse heraf vil ministeren nøje følge udviklingen på området med henblik på at sikre, at regler og administration understøtter samfundets behov for uddannelse af speciallæger.

Ministeren vil sikre, at der snarest muligt inden sommerferien indkaldes til et samarbejde med de relevante parter såsom Lægeforeningen, Yngre Læger, Sundhedsstyrelsen, Danske Regioner og videreuddannelsesregionerne med henblik på en hensigtsmæssig tilrettelæggelse af speciallægeuddannelsen bredt. Der gøres status på arbejdet ultimo 2013."
7248,3. behandling,2307,"Forslag til lov om ændring af lov om retssikkerhed og administration på det sociale område, lov om ansvaret for og styringen af den aktive beskæftigelsesindsats og forskellige andre love. (Forenkling af klagestrukturen på det sociale og beskæftigelsesmæssige område)."
7218,3. behandling,2304,"Forslag til lov om ændring af lov om Udbetaling Danmark, lov om social pension, lov om højeste, mellemste, forhøjet almindelig og almindelig førtidspension m.v. og forskellige andre love. (Overførsel af Pensionsstyrelsens opgaver til Udbetaling Danmark)."
